county,candidate,votes
Rensselaer,Lindsay/Osorio (PSL),19
Rensselaer,Johnson/Gray (LBT),754
Rensselaer,Good/Clymer (CST),80
Rockland,Obama/Biden (DEM),63908
Rockland,Romney/Ryan (REP),51976
Rockland,Romney/Ryan (CON),5387
Rockland,Obama/Biden (WOR),1749
Rockland,Stein/Honkala (GRN),474
Rockland,Lindsay/Osorio (PSL),17
Rockland,Johnson/Gray (LBT),631
Rockland,Good/Clymer (CST),124
Saratoga,Obama/Biden (DEM),50998
Saratoga,Romney/Ryan (REP),44915
Saratoga,Romney/Ryan (CON),5467
Saratoga,Obama/Biden (WOR),1959
Saratoga,Stein/Honkala (GRN),651
Saratoga,Lindsay/Osorio (PSL),20
Saratoga,Johnson/Gray (LBT),1147
Saratoga,Good/Clymer (CST),115
Schenectady,Obama/Biden (DEM),35330
Schenectady,Romney/Ryan (REP),22952
Schenectady,Romney/Ryan (CON),3616
Schenectady,Obama/Biden (WOR),1514
Schenectady,Stein/Honkala (GRN),514
Schenectady,Lindsay/Osorio (PSL),19
Schenectady,Johnson/Gray (LBT),692
Schenectady,Good/Clymer (CST),131
Schoharie,Obama/Biden (DEM),5119
Schoharie,Romney/Ryan (REP),6497
Schoharie,Romney/Ryan (CON),970
Schoharie,Obama/Biden (WOR),308
Schoharie,Stein/Honkala (GRN),108
Schoharie,Lindsay/Osorio (PSL),7
Schoharie,Johnson/Gray (LBT),129
Schoharie,Good/Clymer (CST),20
Schuyler,Obama/Biden (DEM),3444
Schuyler,Romney/Ryan (REP),3798
Schuyler,Romney/Ryan (CON),483
Schuyler,Obama/Biden (WOR),230
Schuyler,Stein/Honkala (GRN),75
Schuyler,Lindsay/Osorio (PSL),1
Schuyler,Johnson/Gray (LBT),80
Schuyler,Good/Clymer (CST),19
Seneca,Obama/Biden (DEM),6715
Seneca,Romney/Ryan (REP),5244
Seneca,Romney/Ryan (CON),645
Seneca,Obama/Biden (WOR),379
Seneca,Stein/Honkala (GRN),101
Seneca,Lindsay/Osorio (PSL),5
Seneca,Johnson/Gray (LBT),110
