county,candidate,votes
COMANCHE,Tom Hoefling,0
COMANCHE,Andre N. Barnett,0
COMANCHE,Rocky Anderson,0
CONCHO,Mitt Romney,793
CONCHO,Barack Obama,194
CONCHO,Gary Johnson,9
CONCHO,Jill Stein,5
CONCHO,Avery Ayers,0
CONCHO,Stewart Alexander,0
CONCHO,Thaddaus Hill,0
CONCHO,Virgil Goode,0
CONCHO,Tom Hoefling,0
CONCHO,Andre N. Barnett,0
CONCHO,Rocky Anderson,0
COOKE,Mitt Romney,11951
COOKE,Barack Obama,2246
COOKE,Gary Johnson,125
COOKE,Jill Stein,27
COOKE,Avery Ayers,0
COOKE,Stewart Alexander,0
COOKE,Thaddaus Hill,0
COOKE,Virgil Goode,2
COOKE,Tom Hoefling,0
COOKE,Andre N. Barnett,0
COOKE,Rocky Anderson,0
CORYELL,Mitt Romney,11220
CORYELL,Barack Obama,5158
CORYELL,Gary Johnson,170
CORYELL,Jill Stein,47
CORYELL,Avery Ayers,0
CORYELL,Stewart Alexander,0
CORYELL,Thaddaus Hill,0
CORYELL,Virgil Goode,9
CORYELL,Tom Hoefling,0
CORYELL,Andre N. Barnett,0
CORYELL,Rocky Anderson,0
COTTLE,Mitt Romney,555
COTTLE,Barack Obama,180
COTTLE,Gary Johnson,5
COTTLE,Jill Stein,1
COTTLE,Avery Ayers,0
COTTLE,Stewart Alexander,0
COTTLE,Thaddaus Hill,0
COTTLE,Virgil Goode,0
COTTLE,Tom Hoefling,0
COTTLE,Andre N. Barnett,0
COTTLE,Rocky Anderson,0
CRANE,Mitt Romney,985
CRANE,Barack Obama,275
CRANE,Gary Johnson,18
CRANE,Jill Stein,5
CRANE,Avery Ayers,0
CRANE,Stewart Alexander,0
CRANE,Thaddaus Hill,0
CRANE,Virgil Goode,0
CRANE,Tom Hoefling,0
CRANE,Andre N. Barnett,0
CRANE,Rocky Anderson,0
CROCKETT,Mitt Romney,957
CROCKETT,Barack Obama,480
CROCKETT,Gary Johnson,16
CROCKETT,Jill Stein,4
CROCKETT,Avery Ayers,0
CROCKETT,Stewart Alexander,0
CROCKETT,Thaddaus Hill,0
CROCKETT,Virgil Goode,0
CROCKETT,Tom Hoefling,0
CROCKETT,Andre N. Barnett,0
CROCKETT,Rocky Anderson,0
CROSBY,Mitt Romney,1132
CROSBY,Barack Obama,639
CROSBY,Gary Johnson,12
CROSBY,Jill Stein,4
CROSBY,Avery Ayers,0
CROSBY,Stewart Alexander,0
CROSBY,Thaddaus Hill,0
CROSBY,Virgil Goode,0
CROSBY,Tom Hoefling,0
CROSBY,Andre N. Barnett,0
CROSBY,Rocky Anderson,0
CULBERSON,Mitt Romney,295
CULBERSON,Barack Obama,568
CULBERSON,Gary Johnson,14
CULBERSON,Jill Stein,2
CULBERSON,Avery Ayers,0
CULBERSON,Stewart Alexander,0
CULBERSON,Thaddaus Hill,0
CULBERSON,Virgil Goode,0
CULBERSON,Tom Hoefling,0
CULBERSON,Andre N. Barnett,0
CULBERSON,Rocky Anderson,0
DALLAM,Mitt Romney,1248
DALLAM,Barack Obama,253
DALLAM,Gary Johnson,21
DALLAM,Jill Stein,10
DALLAM,Avery Ayers,0
DALLAM,Stewart Alexander,0
DALLAM,Thaddaus Hill,0
DALLAM,Virgil Goode,2
DALLAM,Tom Hoefling,0
DALLAM,Andre N. Barnett,0
DALLAM,Rocky Anderson,0
DALLAS,Mitt Romney,295813
DALLAS,Barack Obama,405571
DALLAS,Gary Johnson,6734
DALLAS,Jill Stein,1772
DALLAS,Avery Ayers,0
DALLAS,Stewart Alexander,11
DALLAS,Thaddaus Hill,6
DALLAS,Virgil Goode,153
DALLAS,Tom Hoefling,20
DALLAS,Andre N. Barnett,11
DALLAS,Rocky Anderson,26
DAWSON,Mitt Romney,2591
DAWSON,Barack Obama,1019
DAWSON,Gary Johnson,24
DAWSON,Jill Stein,8
DAWSON,Avery Ayers,0
DAWSON,Stewart Alexander,0
DAWSON,Thaddaus Hill,0
DAWSON,Virgil Goode,0
DAWSON,Tom Hoefling,0
DAWSON,Andre N. Barnett,0
DAWSON,Rocky Anderson,0
DEAF SMITH,Mitt Romney,3042
DEAF SMITH,Barack Obama,1239
DEAF SMITH,Gary Johnson,18
DEAF SMITH,Jill Stein,10
DEAF SMITH,Avery Ayers,0
DEAF SMITH,Stewart Alexander,0
DEAF SMITH,Thaddaus Hill,0
DEAF SMITH,Virgil Goode,0
DEAF SMITH,Tom Hoefling,0
DEAF SMITH,Andre N. Barnett,0
DEAF SMITH,Rocky Anderson,0
DELTA,Mitt Romney,1524
DELTA,Barack Obama,454
DELTA,Gary Johnson,28
DELTA,Jill Stein,12
DELTA,Avery Ayers,0
DELTA,Stewart Alexander,0
DELTA,Thaddaus Hill,0
DELTA,Virgil Goode,0
DELTA,Tom Hoefling,0
DELTA,Andre N. Barnett,0
DELTA,Rocky Anderson,0
DENTON,Mitt Romney,157579
DENTON,Barack Obama,80978
DENTON,Gary Johnson,3362
DENTON,Jill Stein,808
DENTON,Avery Ayers,1
DENTON,Stewart Alexander,5
DENTON,Thaddaus Hill,2
DENTON,Virgil Goode,29
DENTON,Tom Hoefling,4
DENTON,Andre N. Barnett,1
DENTON,Rocky Anderson,12
DEWITT,Mitt Romney,5122
DEWITT,Barack Obama,1467
DEWITT,Gary Johnson,38
DEWITT,Jill Stein,10
DEWITT,Avery Ayers,0
DEWITT,Stewart Alexander,0
DEWITT,Thaddaus Hill,0
DEWITT,Virgil Goode,1
DEWITT,Tom Hoefling,0
DEWITT,Andre N. Barnett,0
DEWITT,Rocky Anderson,0
DICKENS,Mitt Romney,793
DICKENS,Barack Obama,216
DICKENS,Gary Johnson,9
DICKENS,Jill Stein,1
DICKENS,Avery Ayers,0
DICKENS,Stewart Alexander,0
DICKENS,Thaddaus Hill,0
DICKENS,Virgil Goode,0
DICKENS,Tom Hoefling,0
DICKENS,Andre N. Barnett,0
DICKENS,Rocky Anderson,0
DIMMIT,Mitt Romney,762
DIMMIT,Barack Obama,2141
DIMMIT,Gary Johnson,12
DIMMIT,Jill Stein,2
DIMMIT,Avery Ayers,0
DIMMIT,Stewart Alexander,0
DIMMIT,Thaddaus Hill,0
DIMMIT,Virgil Goode,0
DIMMIT,Tom Hoefling,0
DIMMIT,Andre N. Barnett,0
DIMMIT,Rocky Anderson,0
DONLEY,Mitt Romney,1287
DONLEY,Barack Obama,226
DONLEY,Gary Johnson,20
DONLEY,Jill Stein,1
DONLEY,Avery Ayers,0
DONLEY,Stewart Alexander,1
DONLEY,Thaddaus Hill,0
DONLEY,Virgil Goode,0
DONLEY,Tom Hoefling,0
DONLEY,Andre N. Barnett,0
DONLEY,Rocky Anderson,0
DUVAL,Mitt Romney,980
DUVAL,Barack Obama,3331
DUVAL,Gary Johnson,25
DUVAL,Jill Stein,8
DUVAL,Avery Ayers,0
DUVAL,Stewart Alexander,0
DUVAL,Thaddaus Hill,0
DUVAL,Virgil Goode,0
DUVAL,Tom Hoefling,0
DUVAL,Andre N. Barnett,0
DUVAL,Rocky Anderson,0
EASTLAND,Mitt Romney,5444
EASTLAND,Barack Obama,970
EASTLAND,Gary Johnson,68
EASTLAND,Jill Stein,13
EASTLAND,Avery Ayers,0
EASTLAND,Stewart Alexander,0
EASTLAND,Thaddaus Hill,0
EASTLAND,Virgil Goode,0
EASTLAND,Tom Hoefling,0
EASTLAND,Andre N. Barnett,0
EASTLAND,Rocky Anderson,0
ECTOR,Mitt Romney,24010
ECTOR,Barack Obama,8118
ECTOR,Gary Johnson,311
ECTOR,Jill Stein,68
ECTOR,Avery Ayers,0
ECTOR,Stewart Alexander,0
ECTOR,Thaddaus Hill,0
ECTOR,Virgil Goode,4
ECTOR,Tom Hoefling,0
ECTOR,Andre N. Barnett,0
ECTOR,Rocky Anderson,2
EDWARDS,Mitt Romney,642
EDWARDS,Barack Obama,232
EDWARDS,Gary Johnson,7
EDWARDS,Jill Stein,3
EDWARDS,Avery Ayers,0
EDWARDS,Stewart Alexander,0
EDWARDS,Thaddaus Hill,0
EDWARDS,Virgil Goode,0
EDWARDS,Tom Hoefling,0
EDWARDS,Andre N. Barnett,0
EDWARDS,Rocky Anderson,0
EL PASO,Mitt Romney,57150
EL PASO,Barack Obama,112952
EL PASO,Gary Johnson,1635
EL PASO,Jill Stein,645
EL PASO,Avery Ayers,0
EL PASO,Stewart Alexander,4
EL PASO,Thaddaus Hill,0
EL PASO,Virgil Goode,13
EL PASO,Tom Hoefling,4
EL PASO,Andre N. Barnett,0
EL PASO,Rocky Anderson,9
ELLIS,Mitt Romney,39574
ELLIS,Barack Obama,13881
ELLIS,Gary Johnson,499
ELLIS,Jill Stein,180
ELLIS,Avery Ayers,0
ELLIS,Stewart Alexander,0
ELLIS,Thaddaus Hill,0
ELLIS,Virgil Goode,15
ELLIS,Tom Hoefling,2
ELLIS,Andre N. Barnett,0
ELLIS,Rocky Anderson,0
ERATH,Mitt Romney,10329
ERATH,Barack Obama,1965
ERATH,Gary Johnson,144
ERATH,Jill Stein,33
ERATH,Avery Ayers,0
ERATH,Stewart Alexander,0
ERATH,Thaddaus Hill,0
ERATH,Virgil Goode,2
ERATH,Tom Hoefling,0
ERATH,Andre N. Barnett,0
ERATH,Rocky Anderson,0
FALLS,Mitt Romney,3356
FALLS,Barack Obama,2033
FALLS,Gary Johnson,35
FALLS,Jill Stein,8
FALLS,Avery Ayers,0
FALLS,Stewart Alexander,0
FALLS,Thaddaus Hill,0
FALLS,Virgil Goode,2
FALLS,Tom Hoefling,0
FALLS,Andre N. Barnett,0
FALLS,Rocky Anderson,0
FANNIN,Mitt Romney,8161
FANNIN,Barack Obama,2486
FANNIN,Gary Johnson,118
FANNIN,Jill Stein,38
FANNIN,Avery Ayers,0
FANNIN,Stewart Alexander,0
FANNIN,Thaddaus Hill,0
FANNIN,Virgil Goode,1
FANNIN,Tom Hoefling,0
FANNIN,Andre N. Barnett,0
FANNIN,Rocky Anderson,0
FAYETTE,Mitt Romney,8106
FAYETTE,Barack Obama,2315
FAYETTE,Gary Johnson,99
FAYETTE,Jill Stein,26
FAYETTE,Avery Ayers,0
FAYETTE,Stewart Alexander,0
FAYETTE,Thaddaus Hill,3
FAYETTE,Virgil Goode,2
FAYETTE,Tom Hoefling,0
FAYETTE,Andre N. Barnett,0
FAYETTE,Rocky Anderson,0
