county,candidate,votes
Mahnomen,MITT ROMNEY AND PAUL RYAN,871
Mahnomen,BARACK OBAMA AND JOE BIDEN,1276
Mahnomen,GARY JOHNSON AND JIM GRAY,14
Mahnomen,JAMES HARRIS AND MAURA DELUCA,2
Mahnomen,VIRGIL GOODE AND JIM CLYMER,1
Mahnomen,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0
Mahnomen,JILL STEIN AND CHERI HONKALA,10
Mahnomen,JIM CARLSON AND GEORGE MCMAHON,4
Mahnomen,PETA LINDSAY AND YARI OSORIO,0
Mahnomen,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",1
Mahnomen,WRITE-IN**,3
Marshall,MITT ROMNEY AND PAUL RYAN,2569
Marshall,BARACK OBAMA AND JOE BIDEN,1998
Marshall,GARY JOHNSON AND JIM GRAY,45
Marshall,JAMES HARRIS AND MAURA DELUCA,6
Marshall,VIRGIL GOODE AND JIM CLYMER,8
Marshall,DEAN MORSTAD AND JOSH FRANKE-HYLAND,6
Marshall,JILL STEIN AND CHERI HONKALA,19
Marshall,JIM CARLSON AND GEORGE MCMAHON,17
Marshall,PETA LINDSAY AND YARI OSORIO,1
Marshall,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",8
Marshall,WRITE-IN**,21
Martin,MITT ROMNEY AND PAUL RYAN,6657
Martin,BARACK OBAMA AND JOE BIDEN,4054
Martin,GARY JOHNSON AND JIM GRAY,130
Martin,JAMES HARRIS AND MAURA DELUCA,8
Martin,VIRGIL GOODE AND JIM CLYMER,8
Martin,DEAN MORSTAD AND JOSH FRANKE-HYLAND,6
Martin,JILL STEIN AND CHERI HONKALA,29
Martin,JIM CARLSON AND GEORGE MCMAHON,24
Martin,PETA LINDSAY AND YARI OSORIO,0
Martin,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",11
Martin,WRITE-IN**,41
Meeker,MITT ROMNEY AND PAUL RYAN,6913
Meeker,BARACK OBAMA AND JOE BIDEN,4969
Meeker,GARY JOHNSON AND JIM GRAY,156
Meeker,JAMES HARRIS AND MAURA DELUCA,4
Meeker,VIRGIL GOODE AND JIM CLYMER,34
Meeker,DEAN MORSTAD AND JOSH FRANKE-HYLAND,4
Meeker,JILL STEIN AND CHERI HONKALA,54
Meeker,JIM CARLSON AND GEORGE MCMAHON,21
Meeker,PETA LINDSAY AND YARI OSORIO,2
Meeker,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",10
Meeker,WRITE-IN**,47
Mille Lacs,MITT ROMNEY AND PAUL RYAN,6951
Mille Lacs,BARACK OBAMA AND JOE BIDEN,5829
Mille Lacs,GARY JOHNSON AND JIM GRAY,136
Mille Lacs,JAMES HARRIS AND MAURA DELUCA,6
Mille Lacs,VIRGIL GOODE AND JIM CLYMER,27
Mille Lacs,DEAN MORSTAD AND JOSH FRANKE-HYLAND,5
Mille Lacs,JILL STEIN AND CHERI HONKALA,51
Mille Lacs,JIM CARLSON AND GEORGE MCMAHON,26
Mille Lacs,PETA LINDSAY AND YARI OSORIO,3
Mille Lacs,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",13
Mille Lacs,WRITE-IN**,44
Morrison,MITT ROMNEY AND PAUL RYAN,10159
Morrison,BARACK OBAMA AND JOE BIDEN,6153
Morrison,GARY JOHNSON AND JIM GRAY,175
Morrison,JAMES HARRIS AND MAURA DELUCA,16
Morrison,VIRGIL GOODE AND JIM CLYMER,33
Morrison,DEAN MORSTAD AND JOSH FRANKE-HYLAND,6
Morrison,JILL STEIN AND CHERI HONKALA,78
Morrison,JIM CARLSON AND GEORGE MCMAHON,29
Morrison,PETA LINDSAY AND YARI OSORIO,2
Morrison,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",11
Morrison,WRITE-IN**,52
Mower,MITT ROMNEY AND PAUL RYAN,6938
Mower,BARACK OBAMA AND JOE BIDEN,11129
Mower,GARY JOHNSON AND JIM GRAY,219
Mower,JAMES HARRIS AND MAURA DELUCA,16
Mower,VIRGIL GOODE AND JIM CLYMER,33
Mower,DEAN MORSTAD AND JOSH FRANKE-HYLAND,12
Mower,JILL STEIN AND CHERI HONKALA,70
Mower,JIM CARLSON AND GEORGE MCMAHON,40
Mower,PETA LINDSAY AND YARI OSORIO,3
Mower,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",11
Mower,WRITE-IN**,68
Murray,MITT ROMNEY AND PAUL RYAN,2504
Murray,BARACK OBAMA AND JOE BIDEN,2160
Murray,GARY JOHNSON AND JIM GRAY,38
Murray,JAMES HARRIS AND MAURA DELUCA,1
Murray,VIRGIL GOODE AND JIM CLYMER,9
Murray,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
Murray,JILL STEIN AND CHERI HONKALA,21
Murray,JIM CARLSON AND GEORGE MCMAHON,16
Murray,PETA LINDSAY AND YARI OSORIO,0
Murray,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",3
Murray,WRITE-IN**,13
Nicollet,MITT ROMNEY AND PAUL RYAN,8214
Nicollet,BARACK OBAMA AND JOE BIDEN,9652
Nicollet,GARY JOHNSON AND JIM GRAY,237
Nicollet,JAMES HARRIS AND MAURA DELUCA,13
Nicollet,VIRGIL GOODE AND JIM CLYMER,27
Nicollet,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
Nicollet,JILL STEIN AND CHERI HONKALA,100
Nicollet,JIM CARLSON AND GEORGE MCMAHON,22
Nicollet,PETA LINDSAY AND YARI OSORIO,3
Nicollet,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",15
Nicollet,WRITE-IN**,72
Nobles,MITT ROMNEY AND PAUL RYAN,4581
Nobles,BARACK OBAMA AND JOE BIDEN,3793
Nobles,GARY JOHNSON AND JIM GRAY,58
Nobles,JAMES HARRIS AND MAURA DELUCA,5
Nobles,VIRGIL GOODE AND JIM CLYMER,21
Nobles,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
Nobles,JILL STEIN AND CHERI HONKALA,15
Nobles,JIM CARLSON AND GEORGE MCMAHON,14
Nobles,PETA LINDSAY AND YARI OSORIO,0
Nobles,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",3
Nobles,WRITE-IN**,27
Norman,MITT ROMNEY AND PAUL RYAN,1384
Norman,BARACK OBAMA AND JOE BIDEN,1730
Norman,GARY JOHNSON AND JIM GRAY,45
Norman,JAMES HARRIS AND MAURA DELUCA,0
Norman,VIRGIL GOODE AND JIM CLYMER,8
Norman,DEAN MORSTAD AND JOSH FRANKE-HYLAND,1
Norman,JILL STEIN AND CHERI HONKALA,18
Norman,JIM CARLSON AND GEORGE MCMAHON,11
Norman,PETA LINDSAY AND YARI OSORIO,0
Norman,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",2
Norman,WRITE-IN**,8
Olmsted,MITT ROMNEY AND PAUL RYAN,36832
Olmsted,BARACK OBAMA AND JOE BIDEN,39338
Olmsted,GARY JOHNSON AND JIM GRAY,1158
Olmsted,JAMES HARRIS AND MAURA DELUCA,25
Olmsted,VIRGIL GOODE AND JIM CLYMER,104
Olmsted,DEAN MORSTAD AND JOSH FRANKE-HYLAND,21
Olmsted,JILL STEIN AND CHERI HONKALA,332
Olmsted,JIM CARLSON AND GEORGE MCMAHON,79
Olmsted,PETA LINDSAY AND YARI OSORIO,9
Olmsted,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",53
Olmsted,WRITE-IN**,365
Otter Tail,MITT ROMNEY AND PAUL RYAN,18860
Otter Tail,BARACK OBAMA AND JOE BIDEN,12165
Otter Tail,GARY JOHNSON AND JIM GRAY,253
Otter Tail,JAMES HARRIS AND MAURA DELUCA,14
Otter Tail,VIRGIL GOODE AND JIM CLYMER,57
Otter Tail,DEAN MORSTAD AND JOSH FRANKE-HYLAND,19
Otter Tail,JILL STEIN AND CHERI HONKALA,134
Otter Tail,JIM CARLSON AND GEORGE MCMAHON,32
Otter Tail,PETA LINDSAY AND YARI OSORIO,3
Otter Tail,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",25
Otter Tail,WRITE-IN**,108
Pennington,MITT ROMNEY AND PAUL RYAN,3305
Pennington,BARACK OBAMA AND JOE BIDEN,3024
Pennington,GARY JOHNSON AND JIM GRAY,100
Pennington,JAMES HARRIS AND MAURA DELUCA,8
Pennington,VIRGIL GOODE AND JIM CLYMER,10
Pennington,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
Pennington,JILL STEIN AND CHERI HONKALA,30
Pennington,JIM CARLSON AND GEORGE MCMAHON,13
Pennington,PETA LINDSAY AND YARI OSORIO,2
Pennington,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0
Pennington,WRITE-IN**,23
Pine,MITT ROMNEY AND PAUL RYAN,6845
Pine,BARACK OBAMA AND JOE BIDEN,6750
Pine,GARY JOHNSON AND JIM GRAY,162
Pine,JAMES HARRIS AND MAURA DELUCA,5
Pine,VIRGIL GOODE AND JIM CLYMER,28
Pine,DEAN MORSTAD AND JOSH FRANKE-HYLAND,8
Pine,JILL STEIN AND CHERI HONKALA,64
Pine,JIM CARLSON AND GEORGE MCMAHON,33
Pine,PETA LINDSAY AND YARI OSORIO,2
Pine,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",7
Pine,WRITE-IN**,61
Pipestone,MITT ROMNEY AND PAUL RYAN,2826
Pipestone,BARACK OBAMA AND JOE BIDEN,1725
Pipestone,GARY JOHNSON AND JIM GRAY,50
Pipestone,JAMES HARRIS AND MAURA DELUCA,2
Pipestone,VIRGIL GOODE AND JIM CLYMER,5
Pipestone,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
Pipestone,JILL STEIN AND CHERI HONKALA,16
Pipestone,JIM CARLSON AND GEORGE MCMAHON,5
Pipestone,PETA LINDSAY AND YARI OSORIO,0
Pipestone,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0
Pipestone,WRITE-IN**,14
Polk,MITT ROMNEY AND PAUL RYAN,7615
Polk,BARACK OBAMA AND JOE BIDEN,6773
Polk,GARY JOHNSON AND JIM GRAY,155
Polk,JAMES HARRIS AND MAURA DELUCA,5
Polk,VIRGIL GOODE AND JIM CLYMER,9
Polk,DEAN MORSTAD AND JOSH FRANKE-HYLAND,13
Polk,JILL STEIN AND CHERI HONKALA,44
Polk,JIM CARLSON AND GEORGE MCMAHON,15
Polk,PETA LINDSAY AND YARI OSORIO,1
Polk,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",14
Polk,WRITE-IN**,49
Pope,MITT ROMNEY AND PAUL RYAN,3142
Pope,BARACK OBAMA AND JOE BIDEN,2981
Pope,GARY JOHNSON AND JIM GRAY,51
Pope,JAMES HARRIS AND MAURA DELUCA,1
Pope,VIRGIL GOODE AND JIM CLYMER,14
Pope,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
Pope,JILL STEIN AND CHERI HONKALA,22
Pope,JIM CARLSON AND GEORGE MCMAHON,8
Pope,PETA LINDSAY AND YARI OSORIO,0
Pope,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",2
Pope,WRITE-IN**,22
Ramsey,MITT ROMNEY AND PAUL RYAN,86800
Ramsey,BARACK OBAMA AND JOE BIDEN,184938
Ramsey,GARY JOHNSON AND JIM GRAY,3460
Ramsey,JAMES HARRIS AND MAURA DELUCA,119
Ramsey,VIRGIL GOODE AND JIM CLYMER,244
Ramsey,DEAN MORSTAD AND JOSH FRANKE-HYLAND,101
Ramsey,JILL STEIN AND CHERI HONKALA,1611
Ramsey,JIM CARLSON AND GEORGE MCMAHON,223
Ramsey,PETA LINDSAY AND YARI OSORIO,52
Ramsey,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",235
Ramsey,WRITE-IN**,1039
Red Lake,MITT ROMNEY AND PAUL RYAN,978
Red Lake,BARACK OBAMA AND JOE BIDEN,928
Red Lake,GARY JOHNSON AND JIM GRAY,24
Red Lake,JAMES HARRIS AND MAURA DELUCA,2
Red Lake,VIRGIL GOODE AND JIM CLYMER,6
Red Lake,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
Red Lake,JILL STEIN AND CHERI HONKALA,10
Red Lake,JIM CARLSON AND GEORGE MCMAHON,7
Red Lake,PETA LINDSAY AND YARI OSORIO,2
Red Lake,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",3
Red Lake,WRITE-IN**,12
Redwood,MITT ROMNEY AND PAUL RYAN,4570
Redwood,BARACK OBAMA AND JOE BIDEN,3008
Redwood,GARY JOHNSON AND JIM GRAY,93
Redwood,JAMES HARRIS AND MAURA DELUCA,4
Redwood,VIRGIL GOODE AND JIM CLYMER,32
Redwood,DEAN MORSTAD AND JOSH FRANKE-HYLAND,4
Redwood,JILL STEIN AND CHERI HONKALA,27
Redwood,JIM CARLSON AND GEORGE MCMAHON,14
Redwood,PETA LINDSAY AND YARI OSORIO,2
Redwood,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",7
Redwood,WRITE-IN**,29
Renville,MITT ROMNEY AND PAUL RYAN,4149
Renville,BARACK OBAMA AND JOE BIDEN,3394
Renville,GARY JOHNSON AND JIM GRAY,65
Renville,JAMES HARRIS AND MAURA DELUCA,6
Renville,VIRGIL GOODE AND JIM CLYMER,18
Renville,DEAN MORSTAD AND JOSH FRANKE-HYLAND,5
Renville,JILL STEIN AND CHERI HONKALA,27
Renville,JIM CARLSON AND GEORGE MCMAHON,15
Renville,PETA LINDSAY AND YARI OSORIO,0
Renville,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",5
Renville,WRITE-IN**,26
Rice,MITT ROMNEY AND PAUL RYAN,14384
Rice,BARACK OBAMA AND JOE BIDEN,17054
Rice,GARY JOHNSON AND JIM GRAY,420
Rice,JAMES HARRIS AND MAURA DELUCA,12
Rice,VIRGIL GOODE AND JIM CLYMER,48
Rice,DEAN MORSTAD AND JOSH FRANKE-HYLAND,15
Rice,JILL STEIN AND CHERI HONKALA,168
Rice,JIM CARLSON AND GEORGE MCMAHON,35
Rice,PETA LINDSAY AND YARI OSORIO,5
Rice,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",23
Rice,WRITE-IN**,103
Rock,MITT ROMNEY AND PAUL RYAN,2810
Rock,BARACK OBAMA AND JOE BIDEN,1946
Rock,GARY JOHNSON AND JIM GRAY,39
Rock,JAMES HARRIS AND MAURA DELUCA,2
Rock,VIRGIL GOODE AND JIM CLYMER,7
Rock,DEAN MORSTAD AND JOSH FRANKE-HYLAND,1
Rock,JILL STEIN AND CHERI HONKALA,17
Rock,JIM CARLSON AND GEORGE MCMAHON,5
Rock,PETA LINDSAY AND YARI OSORIO,0
Rock,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",4
Rock,WRITE-IN**,15
Roseau,MITT ROMNEY AND PAUL RYAN,4409
Roseau,BARACK OBAMA AND JOE BIDEN,2772
Roseau,GARY JOHNSON AND JIM GRAY,72
Roseau,JAMES HARRIS AND MAURA DELUCA,6
Roseau,VIRGIL GOODE AND JIM CLYMER,23
Roseau,DEAN MORSTAD AND JOSH FRANKE-HYLAND,4
Roseau,JILL STEIN AND CHERI HONKALA,25
Roseau,JIM CARLSON AND GEORGE MCMAHON,12
Roseau,PETA LINDSAY AND YARI OSORIO,1
Roseau,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",6
Roseau,WRITE-IN**,22
St. Louis,MITT ROMNEY AND PAUL RYAN,39131
St. Louis,BARACK OBAMA AND JOE BIDEN,73378
St. Louis,GARY JOHNSON AND JIM GRAY,1404
St. Louis,JAMES HARRIS AND MAURA DELUCA,32
St. Louis,VIRGIL GOODE AND JIM CLYMER,200
St. Louis,DEAN MORSTAD AND JOSH FRANKE-HYLAND,56
St. Louis,JILL STEIN AND CHERI HONKALA,610
St. Louis,JIM CARLSON AND GEORGE MCMAHON,190
St. Louis,PETA LINDSAY AND YARI OSORIO,12
St. Louis,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",84
St. Louis,WRITE-IN**,497
Scott,MITT ROMNEY AND PAUL RYAN,40323
Scott,BARACK OBAMA AND JOE BIDEN,29712
Scott,GARY JOHNSON AND JIM GRAY,941
Scott,JAMES HARRIS AND MAURA DELUCA,20
Scott,VIRGIL GOODE AND JIM CLYMER,61
Scott,DEAN MORSTAD AND JOSH FRANKE-HYLAND,24
Scott,JILL STEIN AND CHERI HONKALA,217
Scott,JIM CARLSON AND GEORGE MCMAHON,61
Scott,PETA LINDSAY AND YARI OSORIO,5
Scott,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",47
Scott,WRITE-IN**,236
Sherburne,MITT ROMNEY AND PAUL RYAN,27848
Sherburne,BARACK OBAMA AND JOE BIDEN,17597
Sherburne,GARY JOHNSON AND JIM GRAY,541
Sherburne,JAMES HARRIS AND MAURA DELUCA,13
Sherburne,VIRGIL GOODE AND JIM CLYMER,61
Sherburne,DEAN MORSTAD AND JOSH FRANKE-HYLAND,24
Sherburne,JILL STEIN AND CHERI HONKALA,145
Sherburne,JIM CARLSON AND GEORGE MCMAHON,63
Sherburne,PETA LINDSAY AND YARI OSORIO,2
Sherburne,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",26
Sherburne,WRITE-IN**,189
Sibley,MITT ROMNEY AND PAUL RYAN,4693
Sibley,BARACK OBAMA AND JOE BIDEN,2916
Sibley,GARY JOHNSON AND JIM GRAY,113
Sibley,JAMES HARRIS AND MAURA DELUCA,0
Sibley,VIRGIL GOODE AND JIM CLYMER,9
Sibley,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
Sibley,JILL STEIN AND CHERI HONKALA,36
Sibley,JIM CARLSON AND GEORGE MCMAHON,11
Sibley,PETA LINDSAY AND YARI OSORIO,1
Sibley,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",4
Sibley,WRITE-IN**,30
Stearns,MITT ROMNEY AND PAUL RYAN,43015
Stearns,BARACK OBAMA AND JOE BIDEN,33551
Stearns,GARY JOHNSON AND JIM GRAY,955
Stearns,JAMES HARRIS AND MAURA DELUCA,35
Stearns,VIRGIL GOODE AND JIM CLYMER,115
Stearns,DEAN MORSTAD AND JOSH FRANKE-HYLAND,27
Stearns,JILL STEIN AND CHERI HONKALA,338
Stearns,JIM CARLSON AND GEORGE MCMAHON,82
Stearns,PETA LINDSAY AND YARI OSORIO,11
Stearns,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",48
Stearns,WRITE-IN**,300
Steele,MITT ROMNEY AND PAUL RYAN,9903
Steele,BARACK OBAMA AND JOE BIDEN,8706
Steele,GARY JOHNSON AND JIM GRAY,254
Steele,JAMES HARRIS AND MAURA DELUCA,16
Steele,VIRGIL GOODE AND JIM CLYMER,25
Steele,DEAN MORSTAD AND JOSH FRANKE-HYLAND,8
Steele,JILL STEIN AND CHERI HONKALA,75
Steele,JIM CARLSON AND GEORGE MCMAHON,30
Steele,PETA LINDSAY AND YARI OSORIO,2
Steele,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",15
Steele,WRITE-IN**,90
Stevens,MITT ROMNEY AND PAUL RYAN,2766
Stevens,BARACK OBAMA AND JOE BIDEN,2742
Stevens,GARY JOHNSON AND JIM GRAY,57
Stevens,JAMES HARRIS AND MAURA DELUCA,4
Stevens,VIRGIL GOODE AND JIM CLYMER,8
Stevens,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0
Stevens,JILL STEIN AND CHERI HONKALA,31
Stevens,JIM CARLSON AND GEORGE MCMAHON,8
Stevens,PETA LINDSAY AND YARI OSORIO,0
Stevens,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",5
Stevens,WRITE-IN**,31
Swift,MITT ROMNEY AND PAUL RYAN,2248
Swift,BARACK OBAMA AND JOE BIDEN,2751
Swift,GARY JOHNSON AND JIM GRAY,51
Swift,JAMES HARRIS AND MAURA DELUCA,2
Swift,VIRGIL GOODE AND JIM CLYMER,5
Swift,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
Swift,JILL STEIN AND CHERI HONKALA,15
Swift,JIM CARLSON AND GEORGE MCMAHON,9
Swift,PETA LINDSAY AND YARI OSORIO,1
Swift,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",2
Swift,WRITE-IN**,32
Todd,MITT ROMNEY AND PAUL RYAN,6719
Todd,BARACK OBAMA AND JOE BIDEN,4819
Todd,GARY JOHNSON AND JIM GRAY,117
Todd,JAMES HARRIS AND MAURA DELUCA,2
Todd,VIRGIL GOODE AND JIM CLYMER,29
Todd,DEAN MORSTAD AND JOSH FRANKE-HYLAND,8
Todd,JILL STEIN AND CHERI HONKALA,42
Todd,JIM CARLSON AND GEORGE MCMAHON,15
Todd,PETA LINDSAY AND YARI OSORIO,1
Todd,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",10
Todd,WRITE-IN**,41
Traverse,MITT ROMNEY AND PAUL RYAN,861
Traverse,BARACK OBAMA AND JOE BIDEN,943
Traverse,GARY JOHNSON AND JIM GRAY,21
Traverse,JAMES HARRIS AND MAURA DELUCA,0
Traverse,VIRGIL GOODE AND JIM CLYMER,4
Traverse,DEAN MORSTAD AND JOSH FRANKE-HYLAND,1
Traverse,JILL STEIN AND CHERI HONKALA,7
Traverse,JIM CARLSON AND GEORGE MCMAHON,2
Traverse,PETA LINDSAY AND YARI OSORIO,0
Traverse,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",3
Traverse,WRITE-IN**,5
Wabasha,MITT ROMNEY AND PAUL RYAN,6049
Wabasha,BARACK OBAMA AND JOE BIDEN,5415
Wabasha,GARY JOHNSON AND JIM GRAY,147
Wabasha,JAMES HARRIS AND MAURA DELUCA,6
Wabasha,VIRGIL GOODE AND JIM CLYMER,16
Wabasha,DEAN MORSTAD AND JOSH FRANKE-HYLAND,5
Wabasha,JILL STEIN AND CHERI HONKALA,55
Wabasha,JIM CARLSON AND GEORGE MCMAHON,18
Wabasha,PETA LINDSAY AND YARI OSORIO,1
Wabasha,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",10
Wabasha,WRITE-IN**,41
Wadena,MITT ROMNEY AND PAUL RYAN,4143
Wadena,BARACK OBAMA AND JOE BIDEN,2492
Wadena,GARY JOHNSON AND JIM GRAY,65
Wadena,JAMES HARRIS AND MAURA DELUCA,4
Wadena,VIRGIL GOODE AND JIM CLYMER,20
Wadena,DEAN MORSTAD AND JOSH FRANKE-HYLAND,4
Wadena,JILL STEIN AND CHERI HONKALA,30
Wadena,JIM CARLSON AND GEORGE MCMAHON,12
Wadena,PETA LINDSAY AND YARI OSORIO,1
Wadena,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",1
Wadena,WRITE-IN**,19
Waseca,MITT ROMNEY AND PAUL RYAN,5116
Waseca,BARACK OBAMA AND JOE BIDEN,4370
Waseca,GARY JOHNSON AND JIM GRAY,121
Waseca,JAMES HARRIS AND MAURA DELUCA,8
Waseca,VIRGIL GOODE AND JIM CLYMER,16
Waseca,DEAN MORSTAD AND JOSH FRANKE-HYLAND,6
Waseca,JILL STEIN AND CHERI HONKALA,43
Waseca,JIM CARLSON AND GEORGE MCMAHON,13
Waseca,PETA LINDSAY AND YARI OSORIO,3
Waseca,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",10
Waseca,WRITE-IN**,41
Washington,MITT ROMNEY AND PAUL RYAN,69137
Washington,BARACK OBAMA AND JOE BIDEN,70203
Washington,GARY JOHNSON AND JIM GRAY,1596
Washington,JAMES HARRIS AND MAURA DELUCA,29
Washington,VIRGIL GOODE AND JIM CLYMER,120
Washington,DEAN MORSTAD AND JOSH FRANKE-HYLAND,40
Washington,JILL STEIN AND CHERI HONKALA,401
Washington,JIM CARLSON AND GEORGE MCMAHON,105
Washington,PETA LINDSAY AND YARI OSORIO,15
Washington,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",65
Washington,WRITE-IN**,422
Watonwan,MITT ROMNEY AND PAUL RYAN,2517
Watonwan,BARACK OBAMA AND JOE BIDEN,2494
Watonwan,GARY JOHNSON AND JIM GRAY,50
Watonwan,JAMES HARRIS AND MAURA DELUCA,3
Watonwan,VIRGIL GOODE AND JIM CLYMER,13
Watonwan,DEAN MORSTAD AND JOSH FRANKE-HYLAND,6
Watonwan,JILL STEIN AND CHERI HONKALA,15
Watonwan,JIM CARLSON AND GEORGE MCMAHON,12
Watonwan,PETA LINDSAY AND YARI OSORIO,0
Watonwan,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",5
Watonwan,WRITE-IN**,29
Wilkin,MITT ROMNEY AND PAUL RYAN,1884
Wilkin,BARACK OBAMA AND JOE BIDEN,1258
Wilkin,GARY JOHNSON AND JIM GRAY,45
Wilkin,JAMES HARRIS AND MAURA DELUCA,2
Wilkin,VIRGIL GOODE AND JIM CLYMER,5
Wilkin,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
Wilkin,JILL STEIN AND CHERI HONKALA,10
Wilkin,JIM CARLSON AND GEORGE MCMAHON,5
Wilkin,PETA LINDSAY AND YARI OSORIO,1
Wilkin,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0
Wilkin,WRITE-IN**,10
Winona,MITT ROMNEY AND PAUL RYAN,11480
Winona,BARACK OBAMA AND JOE BIDEN,14980
Winona,GARY JOHNSON AND JIM GRAY,391
Winona,JAMES HARRIS AND MAURA DELUCA,10
Winona,VIRGIL GOODE AND JIM CLYMER,53
Winona,DEAN MORSTAD AND JOSH FRANKE-HYLAND,11
Winona,JILL STEIN AND CHERI HONKALA,125
Winona,JIM CARLSON AND GEORGE MCMAHON,26
Winona,PETA LINDSAY AND YARI OSORIO,4
Winona,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",23
Winona,WRITE-IN**,129
Wright,MITT ROMNEY AND PAUL RYAN,40466
Wright,BARACK OBAMA AND JOE BIDEN,25741
Wright,GARY JOHNSON AND JIM GRAY,831
Wright,JAMES HARRIS AND MAURA DELUCA,23
Wright,VIRGIL GOODE AND JIM CLYMER,94
Wright,DEAN MORSTAD AND JOSH FRANKE-HYLAND,34
Wright,JILL STEIN AND CHERI HONKALA,224
Wright,JIM CARLSON AND GEORGE MCMAHON,86
Wright,PETA LINDSAY AND YARI OSORIO,9
Wright,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",43
Wright,WRITE-IN**,265
Yellow Medicine,MITT ROMNEY AND PAUL RYAN,2806
Yellow Medicine,BARACK OBAMA AND JOE BIDEN,2465
Yellow Medicine,GARY JOHNSON AND JIM GRAY,68
Yellow Medicine,JAMES HARRIS AND MAURA DELUCA,3
Yellow Medicine,VIRGIL GOODE AND JIM CLYMER,12
Yellow Medicine,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
Yellow Medicine,JILL STEIN AND CHERI HONKALA,23
Yellow Medicine,JIM CARLSON AND GEORGE MCMAHON,8
Yellow Medicine,PETA LINDSAY AND YARI OSORIO,2
